x,y,CLIMATE_IDENTIFIER,STATION_NAME,STN_ID,ID,SOURCE,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.16,DLY02,2018-08-16 00:00:00,NS,2018,8,16,,M,,M,,M,,M,,,,M,,,,M,,M,,M,,M,,M,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.17,DLY02,2018-08-17 00:00:00,NS,2018,8,17,17.4,,13,,21.8,,0,,,,,M,,,,,,,0,,0.6,,69,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.18,DLY02,2018-08-18 00:00:00,NS,2018,8,18,18,,15.9,,20.1,,19.6,,,,,M,,,19,,45,,0,,0,,86,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.19,DLY02,2018-08-19 00:00:00,NS,2018,8,19,19.6,,16.8,,22.4,,0.3,,,,,M,,,6,,38,,1.6,,0,,77,,94,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.20,DLY02,2018-08-20 00:00:00,NS,2018,8,20,19.3,,15.4,,23.3,,0,,,,,M,,,6,,34,,1.3,,0,,64,,91,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.21,DLY02,2018-08-21 00:00:00,NS,2018,8,21,18.7,,14.2,,23.2,,0,,,,,M,,,,,,,0.7,,0,,67,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.22,DLY02,2018-08-22 00:00:00,NS,2018,8,22,19.6,,15.8,,23.4,,0.6,,,,,M,,,18,,40,,1.6,,0,,81,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.23,DLY02,2018-08-23 00:00:00,NS,2018,8,23,18,,15.3,,20.8,,0,,,,,M,,,,,,,0,,0,,63,,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.24,DLY02,2018-08-24 00:00:00,NS,2018,8,24,17.5,,13.2,,21.8,,0,,,,,M,,,,,,,0,,0.5,,62,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.25,DLY02,2018-08-25 00:00:00,NS,2018,8,25,18.4,,13,,23.8,,0,,,,,M,,,,,,,0.4,,0,,40,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.26,DLY02,2018-08-26 00:00:00,NS,2018,8,26,18.2,,12,,24.4,,0,,,,,M,,,17,,31,,0.2,,0,,67,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.27,DLY02,2018-08-27 00:00:00,NS,2018,8,27,19.2,,14.6,,23.7,,0,,,,,M,,,,,,,1.2,,0,,73,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.28,DLY02,2018-08-28 00:00:00,NS,2018,8,28,21.8,,16.8,,26.7,,0,,,,,M,,,20,,38,,3.8,,0,,68,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.29,DLY02,2018-08-29 00:00:00,NS,2018,8,29,22.7,,18.4,,27,,0,,,,,M,,,29,,34,,4.7,,0,,58,,96,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.30,DLY02,2018-08-30 00:00:00,NS,2018,8,30,21.4,,15.8,,27,,0,,,,,M,,,35,,36,,3.4,,0,,67,,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.8.31,DLY02,2018-08-31 00:00:00,NS,2018,8,31,17.5,,12.2,,22.8,,0,,,,,M,,,31,,34,,0,,0.5,,49,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.1,DLY02,2018-09-01 00:00:00,NS,2018,9,1,18.3,,12.3,,24.4,,0,,,,,M,,,,,,,0.3,,0,,51,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.2,DLY02,2018-09-02 00:00:00,NS,2018,9,2,17.6,,12.2,,23,,0,,,,,M,,,,,,,0,,0.4,,63,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.3,DLY02,2018-09-03 00:00:00,NS,2018,9,3,20.2,,16.8,,23.6,,0,,,,,M,,,21,,37,,2.2,,0,,76,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.4,DLY02,2018-09-04 00:00:00,NS,2018,9,4,19.4,,12.8,,26,,0,,,,,M,,,33,,40,,1.4,,0,,52,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.5,DLY02,2018-09-05 00:00:00,NS,2018,9,5,17.7,,10.9,,24.4,,0,,,,,M,,,21,,31,,0,,0.3,,42,,93,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.6,DLY02,2018-09-06 00:00:00,NS,2018,9,6,19.6,,16.7,,22.5,,0,,,,,M,,,22,,46,,1.6,,0,,61,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.7,DLY02,2018-09-07 00:00:00,NS,2018,9,7,16.6,,10.7,,22.5,,0,,,,,M,,,,,,,0,,1.4,,48,,90,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.8,DLY02,2018-09-08 00:00:00,NS,2018,9,8,15.2,,10.3,,20,,0,,,,,M,,,33,,36,,0,,2.8,,42,,91,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.9,DLY02,2018-09-09 00:00:00,NS,2018,9,9,12.2,,6.6,,17.8,,0,,,,,M,,,32,,39,,0,,5.8,,45,,87,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.10,DLY02,2018-09-10 00:00:00,NS,2018,9,10,14.9,,9.1,,20.7,,0,,,,,M,,,6,,36,,0,,3.1,,39,,88,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.11,DLY02,2018-09-11 00:00:00,NS,2018,9,11,18.5,,14,,22.9,,3.2,,,,,M,,,13,,49,,0.5,,0,,72,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.12,DLY02,2018-09-12 00:00:00,NS,2018,9,12,20,,15.9,,24.2,,0,,,,,M,,,,,,,2,,0,,72,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.13,DLY02,2018-09-13 00:00:00,NS,2018,9,13,16.3,,11.6,,20.9,,0,,,,,M,,,,,,,0,,1.7,,67,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.14,DLY02,2018-09-14 00:00:00,NS,2018,9,14,18.4,,11.4,,25.5,,0,,,,,M,,,,,,,0.4,,0,,50,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.15,DLY02,2018-09-15 00:00:00,NS,2018,9,15,15.1,,10.5,,19.8,,0,,,,,M,,,,,,,0,,2.9,,69,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.16,DLY02,2018-09-16 00:00:00,NS,2018,9,16,16.5,,14.3,,18.8,,0,,,,,M,,,,,,,0,,1.5,,91,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.17,DLY02,2018-09-17 00:00:00,NS,2018,9,17,17.5,,14.7,,20.4,,0,,,,,M,,,22,,32,,0,,0.5,,78,,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.18,DLY02,2018-09-18 00:00:00,NS,2018,9,18,18.1,,16.4,,19.8,,59.8,,,,,M,,,22,,32,,0.1,,0,,92,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.19,DLY02,2018-09-19 00:00:00,NS,2018,9,19,15,,12.3,,17.6,,0.5,,,,,M,,,,,,,0,,3,,86,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.20,DLY02,2018-09-20 00:00:00,NS,2018,9,20,12.3,,7.4,,17.2,,0,,,,,M,,,5,,32,,0,,5.7,,58,,94,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.21,DLY02,2018-09-21 00:00:00,NS,2018,9,21,12.5,,6.9,,18,,0,,,,,M,,,17,,49,,0,,5.5,,48,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.22,DLY02,2018-09-22 00:00:00,NS,2018,9,22,13.7,,7.3,,20,,0,,,,,M,,,19,,57,,0,,4.3,,59,,93,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.23,DLY02,2018-09-23 00:00:00,NS,2018,9,23,11.4,,5.9,,17,,0,,,,,M,,,1,,32,,0,,6.6,,34,,92,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.24,DLY02,2018-09-24 00:00:00,NS,2018,9,24,9.1,,3.8,,14.5,,0,,,,,M,,,3,,36,,0,,8.9,,24,,83,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.25,DLY02,2018-09-25 00:00:00,NS,2018,9,25,10.3,,3.8,,16.8,,0.9,,,,,M,,,12,,44,,0,,7.7,,50,,90,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.26,DLY02,2018-09-26 00:00:00,NS,2018,9,26,17.7,,15.8,,19.6,,63.7,,,,,M,,,19,,60,,0,,0.3,,85,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.27,DLY02,2018-09-27 00:00:00,NS,2018,9,27,16.2,,13.3,,19.1,,12.9,,,,,M,,,21,,48,,0,,1.8,,62,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.28,DLY02,2018-09-28 00:00:00,NS,2018,9,28,14.6,,11.5,,17.7,,2.5,,,,,M,,,,,,,0,,3.4,,91,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.29,DLY02,2018-09-29 00:00:00,NS,2018,9,29,12.3,,8.5,,16.1,,0,,,,,M,,,32,,31,,0,,5.7,,80,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.9.30,DLY02,2018-09-30 00:00:00,NS,2018,9,30,12.3,,6.8,,17.8,,0.2,,,,,M,,,,,,,0,,5.7,,50,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.1,DLY02,2018-10-01 00:00:00,NS,2018,10,1,12.6,,9.9,,15.4,,0,,,,,M,,,,,,,0,,5.4,,58,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.2,DLY02,2018-10-02 00:00:00,NS,2018,10,2,12.8,,9.3,,16.3,,25.3,,,,,M,,,16,,36,,0,,5.2,,79,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.3,DLY02,2018-10-03 00:00:00,NS,2018,10,3,15.7,,13.6,,17.8,,14.1,,,,,M,,,19,,42,,0,,2.3,,93,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.4,DLY02,2018-10-04 00:00:00,NS,2018,10,4,13.6,,12.7,,14.5,,1.2,,,,,M,,,,,,,0,,4.4,,92,,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.5,DLY02,2018-10-05 00:00:00,NS,2018,10,5,11.8,,8.2,,15.4,,0.5,,,,,M,,,2,,39,,0,,6.2,,75,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.6,DLY02,2018-10-06 00:00:00,NS,2018,10,6,9.5,,4.5,,14.5,,0,,,,,M,,,,,,,0,,8.5,,48,,96,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.7,DLY02,2018-10-07 00:00:00,NS,2018,10,7,12.6,,10.1,,15.1,,0,,,,,M,,,,,,,0,,5.4,,75,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.8,DLY02,2018-10-08 00:00:00,NS,2018,10,8,10.4,,6.3,,14.5,,0,,,,,M,,,,,,,0,,7.6,,52,,91,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.9,DLY02,2018-10-09 00:00:00,NS,2018,10,9,12.8,,9.1,,16.4,,0,,,,,M,,,24,,35,,0,,5.2,,83,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.10,DLY02,2018-10-10 00:00:00,NS,2018,10,10,15.4,,10.4,,20.4,,0,,,,,M,,,11,,37,,0,,2.6,,78,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.11,DLY02,2018-10-11 00:00:00,NS,2018,10,11,12.2,,7.9,,16.5,,37.3,,,,,M,,,9,,48,,0,,5.8,,95,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.12,DLY02,2018-10-12 00:00:00,NS,2018,10,12,12.6,,8.8,,16.4,,27.5,,,,,M,,,31,,52,,0,,5.4,,63,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.13,DLY02,2018-10-13 00:00:00,NS,2018,10,13,7.7,,4.1,,11.3,,1.7,,,,,M,,,30,,44,,0,,10.3,,54,,95,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.14,DLY02,2018-10-14 00:00:00,NS,2018,10,14,8.7,,6.7,,10.7,,0,,,,,M,,,29,,47,,0,,9.3,,54,,72,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.15,DLY02,2018-10-15 00:00:00,NS,2018,10,15,10.5,,4.8,,16.2,,11.3,,,,,M,,,20,,67,,0,,7.5,,61,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.16,DLY02,2018-10-16 00:00:00,NS,2018,10,16,10.7,,5.2,,16.3,,4.6,,,,,M,,,28,,70,,0,,7.3,,53,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.17,DLY02,2018-10-17 00:00:00,NS,2018,10,17,8.8,,3.2,,14.3,,0.6,,,,,M,,,28,,58,,0,,9.2,,55,,84,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.18,DLY02,2018-10-18 00:00:00,NS,2018,10,18,4.9,,3,,6.7,,0.3,,,,,M,,,31,,71,,0,,13.1,,36,,64,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.19,DLY02,2018-10-19 00:00:00,NS,2018,10,19,7.7,,3.2,,12.1,,0.2,,,,,M,,,32,,46,,0,,10.3,,47,,90,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.20,DLY02,2018-10-20 00:00:00,NS,2018,10,20,12.3,,10.3,,14.3,,1.6,,,,,M,,,20,,57,,0,,5.7,,85,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.21,DLY02,2018-10-21 00:00:00,NS,2018,10,21,7.6,,3.7,,11.5,,0.2,,,,,M,,,32,,49,,0,,10.4,,55,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.22,DLY02,2018-10-22 00:00:00,NS,2018,10,22,4.6,,2.1,,7.1,,0,,,,,M,,,33,,45,,0,,13.4,,44,,62,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.23,DLY02,2018-10-23 00:00:00,NS,2018,10,23,6.4,,1,,11.8,,6,,,,,M,,,7,,42,,0,,11.6,,55,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.24,DLY02,2018-10-24 00:00:00,NS,2018,10,24,,M,,M,,M,,M,,,,M,,,,M,,M,,M,,M,,M,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.25,DLY02,2018-10-25 00:00:00,NS,2018,10,25,4,,2.2,,5.7,,1.1,,,,,M,,,31,,57,,0,,14,,58,,91,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.26,DLY02,2018-10-26 00:00:00,NS,2018,10,26,1.5,,-1.6,,4.7,,0,,,,,M,,,27,,47,,0,,16.5,,48,,81,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.27,DLY02,2018-10-27 00:00:00,NS,2018,10,27,6.3,,-0.5,,13,,18.3,,,,,M,,,8,,68,,0,,11.7,,63,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.28,DLY02,2018-10-28 00:00:00,NS,2018,10,28,10.9,,6.6,,15.1,,3,,,,,M,,,17,,40,,0,,7.1,,85,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.29,DLY02,2018-10-29 00:00:00,NS,2018,10,29,10.6,,7.6,,13.5,,5.4,,,,,M,,,19,,32,,0,,7.4,,75,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.30,DLY02,2018-10-30 00:00:00,NS,2018,10,30,8.2,,5.9,,10.6,,0.2,,,,,M,,,32,,41,,0,,9.8,,74,,89,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.10.31,DLY02,2018-10-31 00:00:00,NS,2018,10,31,6.7,,4.5,,9,,0.2,,,,,M,,,33,,37,,0,,11.3,,63,,93,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.1,DLY02,2018-11-01 00:00:00,NS,2018,11,1,10.7,,8.3,,13.1,,0.6,,,,,M,,,19,,32,,0,,7.3,,84,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.2,DLY02,2018-11-02 00:00:00,NS,2018,11,2,12.4,,8.7,,16.2,,9.6,,,,,M,,,22,,52,,0,,5.6,,92,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.3,DLY02,2018-11-03 00:00:00,NS,2018,11,3,13.1,,9.5,,16.6,,13.3,,,,,M,,,24,,77,,0,,4.9,,62,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.4,DLY02,2018-11-04 00:00:00,NS,2018,11,4,5.2,,0.9,,9.5,,0,,,,,M,,,28,,59,,0,,12.8,,58,,84,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.5,DLY02,2018-11-05 00:00:00,NS,2018,11,5,4.5,,-0.5,,9.5,,0,,,,,M,,,11,,41,,0,,13.5,,68,,93,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.6,DLY02,2018-11-06 00:00:00,NS,2018,11,6,12.1,,8.7,,15.4,,26.2,,,,,M,,,20,,59,,0,,5.9,,97,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.7,DLY02,2018-11-07 00:00:00,NS,2018,11,7,,M,,M,,M,,M,,,,M,,,,M,,M,,M,,M,,M,,M
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.8,DLY02,2018-11-08 00:00:00,NS,2018,11,8,8.3,,5.2,,11.4,,0,,,,,M,,,28,,40,,0,,9.7,,54,,78,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.9,DLY02,2018-11-09 00:00:00,NS,2018,11,9,7.4,,4.7,,10.1,,0,,,,,M,,,8,,51,,0,,10.6,,52,,82,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.10,DLY02,2018-11-10 00:00:00,NS,2018,11,10,8.3,,4,,12.7,,20,,,,,M,,,10,,79,,0,,9.7,,51,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.11,DLY02,2018-11-11 00:00:00,NS,2018,11,11,2.9,,0.5,,5.2,,0,,,,,M,,,29,,63,,0,,15.1,,49,,59,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.12,DLY02,2018-11-12 00:00:00,NS,2018,11,12,2.1,,0.1,,4.1,,0,,,,,M,,,32,,49,,0,,15.9,,42,,75,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.13,DLY02,2018-11-13 00:00:00,NS,2018,11,13,6.7,,0.5,,12.9,,29.5,,,,,M,,,11,,60,,0,,11.3,,72,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.14,DLY02,2018-11-14 00:00:00,NS,2018,11,14,0.3,,-5.2,,5.9,,0,,,,,M,,,29,,78,,0,,17.7,,45,,68,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.15,DLY02,2018-11-15 00:00:00,NS,2018,11,15,-1.7,,-4.5,,1.1,,0,,,,,M,,,32,,59,,0,,19.7,,46,,74,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.16,DLY02,2018-11-16 00:00:00,NS,2018,11,16,2.9,,-3.2,,9,,15,,,,,M,5,,10,,77,,0,,15.1,,57,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.17,DLY02,2018-11-17 00:00:00,NS,2018,11,17,4.2,,1.3,,7.1,,0.2,,,,,M,,,29,,56,,0,,13.8,,54,,84,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.18,DLY02,2018-11-18 00:00:00,NS,2018,11,18,0.8,,-2,,3.6,,0,,,,,M,,,33,,35,,0,,17.2,,58,,92,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.19,DLY02,2018-11-19 00:00:00,NS,2018,11,19,3.6,,-0.3,,7.4,,6,,,,,M,,,,,,,0,,14.4,,95,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.20,DLY02,2018-11-20 00:00:00,NS,2018,11,20,3.5,,0.8,,6.2,,6.5,,,,,M,,,33,,44,,0,,14.5,,93,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.21,DLY02,2018-11-21 00:00:00,NS,2018,11,21,0.8,,-3.7,,5.4,,2.2,,,,,M,,,31,,55,,0,,17.2,,60,,96,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.22,DLY02,2018-11-22 00:00:00,NS,2018,11,22,-6.7,,-9.8,,-3.7,,1.8,,,,,M,,,31,,64,,0,,24.7,,61,,84,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.23,DLY02,2018-11-23 00:00:00,NS,2018,11,23,-3.1,,-8.6,,2.5,,0,,,,,M,,,32,,66,,0,,21.1,,51,,67,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.24,DLY02,2018-11-24 00:00:00,NS,2018,11,24,5,,2.4,,7.6,,0,,,,,M,,,27,,45,,0,,13,,62,,89,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.25,DLY02,2018-11-25 00:00:00,NS,2018,11,25,3.3,,1.2,,5.5,,11.6,,,,,M,,,7,,45,,0,,14.7,,88,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.26,DLY02,2018-11-26 00:00:00,NS,2018,11,26,1.4,,-1.4,,4.2,,0,,,,,M,,,7,,32,,0,,16.6,,61,,97,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.27,DLY02,2018-11-27 00:00:00,NS,2018,11,27,3.9,,1.2,,6.5,,13.8,,,,,M,,,10,,68,,0,,14.1,,90,,98,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.28,DLY02,2018-11-28 00:00:00,NS,2018,11,28,4.6,,1.2,,8,,0.2,,,,,M,,,33,,47,,0,,13.4,,72,,99,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.29,DLY02,2018-11-29 00:00:00,NS,2018,11,29,2.4,,1.4,,3.4,,1.9,,,,,M,,,34,,59,,0,,15.6,,72,,95,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.11.30,DLY02,2018-11-30 00:00:00,NS,2018,11,30,2.4,,-0.8,,5.7,,0,,,,,M,,,35,,36,,0,,15.6,,62,,88,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.1,DLY02,2018-12-01 00:00:00,NS,2018,12,1,1.4,,-0.2,,3.1,,0,,,,,M,,,,,,,0,,16.6,,69,,86,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.2,DLY02,2018-12-02 00:00:00,NS,2018,12,2,5.3,,-0.4,,11,,22,,,,,M,,,12,,62,,0,,12.7,,80,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.3,DLY02,2018-12-03 00:00:00,NS,2018,12,3,6.7,,3.4,,10.1,,2.9,,,,,M,,,28,,45,,0,,11.3,,83,,100,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.4,DLY02,2018-12-04 00:00:00,NS,2018,12,4,-0.5,,-4.5,,3.5,,0,,,,,M,,,33,,52,,0,,18.5,,55,,87,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.5,DLY02,2018-12-05 00:00:00,NS,2018,12,5,-4.1,,-5.3,,-2.8,,0,,,,,M,,,32,,35,,0,,22.1,,63,,82,
-66.08805833333334,43.83083611111111,8206491,YARMOUTH RCS,50408,8206491.2018.12.6,DLY02,2018-12-06 00:00:00,NS,2018,12,6,-1.9,,-4.8,,1,,1.4,,,,,M,,,31,,33,,0,,19.9,,65,,97,
